min_loss,mean_loss,max_loss
0.01735500991344452,0.04310602839622232,0.12747696042060852
0.006012634839862585,0.045045536304651586,0.11835142225027084
0.008375611156225204,0.03330370680325561,0.1293628215789795
0.00925186276435852,0.04076711871419792,0.23185236752033234
0.006620762869715691,0.03975632990262023,0.11494101583957672
0.004559748340398073,0.037241174960164006,0.12984147667884827
0.005125559866428375,0.03470491681730858,0.08023936301469803
0.007827594876289368,0.039733602596377884,0.10142180323600769
0.01224284153431654,0.03727269013998685,0.15277975797653198
0.012845583260059357,0.032510026530535134,0.0680936872959137
0.003552196780219674,0.03962850795748333,0.10788673907518387
0.01079978421330452,0.03009340491283823,0.06092705577611923
0.005663502030074596,0.03281480098074233,0.0737217590212822
0.005797482095658779,0.034725555011795625,0.09005674719810486
0.010525175370275974,0.04378230914611508,0.21320787072181702
0.008480029180645943,0.0373376247783502,0.0985848680138588
0.011025510728359222,0.04061371346728669,0.16026045382022858
0.010856983251869678,0.039370926545449984,0.24118849635124207
0.00466533750295639,0.03974304044688189,0.15771913528442383
